Version: Taxi Continuous/Discontinuous v4.1.9735.16533
TriggerVersion: v4
TaskType: Discontinuous
MazeName: DTL Cam
NumberOfTrials: 1
PosterLocations: 
CompletionWindow: 60000
TimeoutDuration: 10000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 5
MovementSpeed: 5
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: True
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: True
ResetPositionOnTrial: True
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01205140 -12.8900 0.0600 90.0000
 0 0.01042650 -12.8900 0.0600 90.0000
 0 0.01072940 -12.8900 0.0600 90.0000
 0 0.01183500 -12.8900 0.0600 90.0000
 0 0.01441690 -12.8900 0.0600 90.0000
 0 0.01622560 -12.8900 0.0600 90.0000
 0 0.01504580 -12.8900 0.0600 90.0000
 0 0.02369650 -12.8900 0.0600 90.0000
 0 0.01575830 -12.8900 0.0600 90.0000
 0 0.01028550 -12.8900 0.0600 90.0000
 0 0.01049900 -12.8900 0.0600 90.0000
 0 0.01123970 -12.8900 0.0600 90.0000
 0 0.01021250 -12.8900 0.0600 90.0000
 0 0.01129620 -12.8900 0.0600 90.0000
 0 0.01242440 -12.8900 0.0600 90.0000
 0 0.01047690 -12.8900 0.0600 90.0000
 0 0.01162230 -12.8900 0.0600 90.0000
 0 0.01053210 -12.8900 0.0600 90.0000
 0 0.01036110 -12.8900 0.0600 90.0000
 0 0.01264170 -12.8900 0.0600 90.0000
 0 0.01027580 -12.8900 0.0600 90.0000
 0 0.01109170 -12.8900 0.0600 90.0000
 0 0.01019260 -12.8900 0.0600 90.0000
 0 0.00995300 -12.8900 0.0600 90.0000
 0 0.01079970 -12.8900 0.0600 90.0000
 0 0.01072920 -12.8900 0.0600 90.0000
 0 0.01111360 -12.8900 0.0600 90.0000
 0 0.01186480 -12.8900 0.0600 90.0000
 0 0.01057250 -12.8900 0.0600 90.0000
 0 0.01005150 -12.8900 0.0600 90.0000
 0 0.01242560 -12.8900 0.0600 90.0000
 0 0.01118470 -12.8900 0.0600 90.0000
 0 0.01156630 -12.8900 0.0600 90.0000
 0 0.01282590 -12.8900 0.0600 90.0000
 0 0.01059330 -12.8900 0.0600 90.0000
 0 0.01036910 -12.8900 0.0600 90.0000
 0 0.01067580 -12.8900 0.0600 90.0000
 0 0.01121230 -12.8900 0.0600 90.0000
 0 0.01052470 -12.8900 0.0600 90.0000
 0 0.01158480 -12.8900 0.0600 90.0000
 0 0.01136360 -12.8900 0.0600 90.0000
 0 0.01094140 -12.8900 0.0600 90.0000
 0 0.01091390 -12.8900 0.0600 90.0000
 0 0.01081270 -12.8900 0.0600 90.0000
 0 0.01227920 -12.8900 0.0600 90.0000
 0 0.01211280 -12.8900 0.0600 90.0000
 0 0.01068440 -12.8900 0.0600 90.0000
 0 0.01252970 -12.8900 0.0600 90.0000
 0 0.00980520 -12.8900 0.0600 90.0000
 0 0.01127980 -12.8900 0.0600 90.0000
 0 0.01065330 -12.8900 0.0600 90.0000
 0 0.01158610 -12.8900 0.0600 90.0000
 0 0.01034150 -12.8900 0.0600 90.0000
 0 0.01210560 -12.8900 0.0600 90.0000
 0 0.01158720 -12.8900 0.0600 90.0000
 0 0.01202070 -12.8900 0.0600 90.0000
 0 0.01108450 -12.8900 0.0600 90.0000
 0 0.01131550 -12.8900 0.0600 90.0000
 0 0.01230220 -12.8900 0.0600 90.0000
 0 0.01022430 -12.8900 0.0600 90.0000
 0 0.00990270 -12.8900 0.0600 90.0000
 0 0.01097210 -12.8900 0.0600 90.0000
 0 0.01053520 -12.8900 0.0600 90.0000
 0 0.01020430 -12.8900 0.0600 90.0000
 0 0.01122070 -12.8900 0.0600 90.0000
 0 0.01061680 -12.8900 0.0600 90.0000
 0 0.01008010 -12.8900 0.0600 90.0000
 0 0.01083350 -12.8900 0.0600 90.0000
 0 0.01013410 -12.8900 0.0600 90.0000
 0 0.01086370 -12.8900 0.0600 90.0000
 0 0.01149350 -12.8900 0.0600 90.0000
 0 0.01161780 -12.8900 0.0600 90.0000
 0 0.01410150 -12.8900 0.0600 90.0000
 0 0.02208410 -12.8900 0.0600 90.0000
 0 0.02350500 -12.8900 0.0600 90.0000
 0 0.01360020 -12.8900 0.0600 90.0000
 0 0.01043640 -12.8900 0.0600 90.0000
 0 0.01027540 -12.8900 0.0600 90.0000
 0 0.01168750 -12.8900 0.0600 90.0000
 0 0.01061410 -12.8900 0.0600 90.0000
 0 0.01124760 -12.8900 0.0600 90.0000
 0 0.01136630 -12.8900 0.0600 90.0000
 0 0.00913350 -12.8900 0.0600 90.0000
 0 0.01111170 -12.8900 0.0600 90.0000
 0 0.01083000 -12.8900 0.0600 90.0000
 0 0.01210980 -12.8900 0.0600 90.0000
 0 0.01092180 -12.8900 0.0600 90.0000
 0 0.01108430 -12.8900 0.0600 90.0000
 0 0.01155920 -12.8900 0.0600 90.0000
 0 0.01252900 -12.8900 0.0600 90.0000
 0 0.01191440 -12.8900 0.0600 90.0000
 0 0.01014970 -12.8900 0.0600 90.0000
 0 0.01131170 -12.8900 0.0600 90.0000
 0 0.01040350 -12.8900 0.0600 90.0000
 0 0.01910020 -12.8900 0.0600 90.0000
 0 0.02114910 -12.8900 0.0600 90.0000
 0 0.02016050 -12.8900 0.0600 90.0000
 0 0.01145570 -12.8900 0.0600 90.0000
 0 0.01115120 -12.8900 0.0600 90.0000
 0 0.01097020 -12.8900 0.0600 90.0000
 0 0.01110530 -12.8900 0.0600 90.0000
 0 0.01202200 -12.8900 0.0600 90.0000
 0 0.01076830 -12.8900 0.0600 90.0000
 0 0.01033680 -12.8900 0.0600 90.0000
 0 0.01125620 -12.8900 0.0600 90.0000
 0 0.01003760 -12.8900 0.0600 90.0000
 0 0.01137370 -12.8900 0.0600 90.0000
 0 0.01093250 -12.8900 0.0600 90.0000
 0 0.01016770 -12.8900 0.0600 90.0000
 0 0.01158980 -12.8900 0.0600 90.0000
 0 0.00940740 -12.8900 0.0600 90.0000
 0 0.01095130 -12.8900 0.0600 90.0000
 0 0.01103420 -12.8900 0.0600 90.0000
 0 0.01148370 -12.8900 0.0600 90.0000
 0 0.00954150 -12.8900 0.0600 90.0000
 0 0.01128840 -12.8900 0.0600 90.0000
 0 0.01151920 -12.8900 0.0600 90.0000
 0 0.01143160 -12.8900 0.0600 90.0000
 0 0.01053180 -12.8900 0.0600 90.0000
 0 0.01143080 -12.8900 0.0600 90.0000
 0 0.01115170 -12.8900 0.0600 90.0000
 0 0.01072680 -12.8900 0.0600 90.0000
 0 0.01110810 -12.8900 0.0600 90.0000
 0 0.01042860 -12.8900 0.0600 90.0000
 0 0.01225610 -12.8900 0.0600 90.0000
 0 0.01031670 -12.8900 0.0600 90.0000
 0 0.01289610 -12.8900 0.0600 90.0000
 0 0.01318380 -12.8900 0.0600 90.0000
 0 0.01276990 -12.8900 0.0600 90.0000
 0 0.01211350 -12.8900 0.0600 90.0000
 0 0.00955500 -12.8900 0.0600 90.0000
 0 0.01229420 -12.8900 0.0600 90.0000
 0 0.01157650 -12.8900 0.0600 90.0000
 0 0.01188250 -12.8900 0.0600 90.0000
 0 0.01192190 -12.8900 0.0600 90.0000
 0 0.01056410 -12.8900 0.0600 90.0000
 0 0.01116970 -12.8900 0.0600 90.0000
 0 0.01182920 -12.8900 0.0600 90.0000
 0 0.01182010 -12.8900 0.0600 90.0000
 0 0.01088920 -12.8900 0.0600 90.0000
 0 0.01310850 -12.8900 0.0600 90.0000
 0 0.01127950 -12.8900 0.0600 90.0000
 0 0.01057410 -12.8900 0.0600 90.0000
 0 0.01190960 -12.8900 0.0600 90.0000
 0 0.00955870 -12.8900 0.0600 90.0000
 0 0.01246960 -12.8900 0.0600 90.0000
 0 0.02156240 -12.8900 0.0600 90.0000
 0 0.01659250 -12.8900 0.0600 90.0000
 0 0.01010780 -12.8900 0.0600 90.0000
 0 0.01177850 -12.8900 0.0600 90.0000
 0 0.01593330 -12.8900 0.0600 90.0000
 0 0.00899870 -12.8900 0.0600 90.0000
 0 0.01102890 -12.8900 0.0600 90.0000
 0 0.01124680 -12.8900 0.0600 90.0000
 0 0.01135670 -12.8900 0.0600 90.0000
 0 0.00964130 -12.8900 0.0600 90.0000
 0 0.01306480 -12.8900 0.0600 90.0000
 0 0.01083260 -12.8900 0.0600 90.0000
 0 0.01080720 -12.8900 0.0600 90.0000
 0 0.01129210 -12.8900 0.0600 90.0000
 0 0.01137200 -12.8900 0.0600 90.0000
 0 0.01086530 -12.8900 0.0600 90.0000
 0 0.01183140 -12.8900 0.0600 90.0000
 0 0.01100820 -12.8900 0.0600 90.0000
 0 0.01062420 -12.8900 0.0600 90.0000
 0 0.01236130 -12.8900 0.0600 90.0000
 0 0.01192510 -12.8900 0.0600 90.0000
 0 0.01134710 -12.8900 0.0600 90.0000
 0 0.01188180 -12.8900 0.0600 90.0000
 0 0.01122800 -12.8900 0.0600 90.0000
 0 0.01232230 -12.8900 0.0600 90.0000
 0 0.01091070 -12.8900 0.0600 90.0000
 0 0.01072610 -12.8900 0.0600 90.0000
 0 0.01299320 -12.8900 0.0600 90.0000
 0 0.01108010 -12.8900 0.0600 90.0000
 0 0.01058720 -12.8900 0.0600 90.0000
 0 0.01057500 -12.8900 0.0600 90.0000
 0 0.01026930 -12.8900 0.0600 90.0000
 0 0.01044160 -12.8900 0.0600 90.0000
 0 0.01021630 -12.8900 0.0600 90.0000
 0 0.01115410 -12.8900 0.0600 90.0000
 0 0.01119750 -12.8900 0.0600 90.0000
 0 0.01124170 -12.8900 0.0600 90.0000
 0 0.01079260 -12.8900 0.0600 90.0000
 0 0.01005510 -12.8900 0.0600 90.0000
 0 0.02404650 -12.8900 0.0600 90.0000
 0 0.01192450 -12.8900 0.0600 90.0000
 0 0.01006210 -12.8900 0.0600 90.0000
 0 0.01143780 -12.8900 0.0600 90.0000
 0 0.01236720 -12.8900 0.0600 90.0000
 0 0.01152490 -12.8900 0.0600 90.0000
 0 0.01019210 -12.8900 0.0600 90.0000
 0 0.01043480 -12.8900 0.0600 90.0000
 0 0.01242130 -12.8900 0.0600 90.0000
 0 0.01052560 -12.8900 0.0600 90.0000
 0 0.00960780 -12.8900 0.0600 90.0000
 0 0.01210380 -12.8900 0.0600 90.0000
 0 0.01225700 -12.8900 0.0600 90.0000
 0 0.01055480 -12.8900 0.0600 90.0000
 0 0.01700920 -12.8900 0.0600 90.0000
 0 0.01750590 -12.8900 0.0600 90.0000
 0 0.01004400 -12.8900 0.0600 90.0000
 0 0.01307380 -12.8900 0.0600 90.0000
 0 0.01874660 -12.8900 0.0600 90.0000
 0 0.01337060 -12.8900 0.0600 90.0000
 0 0.01691630 -12.8900 0.0600 90.0000
 0 0.01377010 -12.8900 0.0600 90.0000
 0 0.01715860 -12.8900 0.0600 90.0000
 0 0.01135260 -12.8900 0.0600 90.0000
 0 0.00928420 -12.8900 0.0600 90.0000
 0 0.01064750 -12.8900 0.0600 90.0000
 0 0.01024110 -12.8900 0.0600 90.0000
 0 0.01098010 -12.8900 0.0600 90.0000
 0 0.01034660 -12.8900 0.0600 90.0000
 0 0.01042710 -12.8900 0.0600 90.0000
 0 0.00977690 -12.8900 0.0600 90.0000
 0 0.01281200 -12.8900 0.0600 90.0000
 0 0.01276450 -12.8900 0.0600 90.0000
 0 0.01126620 -12.8900 0.0600 90.0000
 0 0.01194440 -12.8900 0.0600 90.0000
 0 0.01098900 -12.8900 0.0600 90.0000
 0 0.01095030 -12.8900 0.0600 90.0000
 0 0.01062660 -12.8900 0.0600 90.0000
 0 0.01130300 -12.8900 0.0600 90.0000
 0 0.01158860 -12.8900 0.0600 90.0000
 0 0.01163930 -12.8900 0.0600 90.0000
 0 0.01206680 -12.8900 0.0600 90.0000
 0 0.01139080 -12.8900 0.0600 90.0000
 0 0.01299360 -12.8900 0.0600 90.0000
 0 0.01080690 -12.8900 0.0600 90.0000
 0 0.01119470 -12.8900 0.0600 90.0000
 0 0.01107660 -12.8900 0.0600 90.0000
 0 0.01223360 -12.8900 0.0600 90.0000
 0 0.01114470 -12.8900 0.0600 90.0000
 0 0.01110460 -12.8900 0.0600 90.0000
 0 0.01145270 -12.8900 0.0600 90.0000
 0 0.01160860 -12.8900 0.0600 90.0000
 0 0.01175300 -12.8900 0.0600 90.0000
 0 0.01123850 -12.8900 0.0600 90.0000
 0 0.01183250 -12.8900 0.0600 90.0000
 0 0.01192800 -12.8900 0.0600 90.0000
 0 0.00911210 -12.8900 0.0600 90.0000
 0 0.01106470 -12.8900 0.0600 90.0000
 0 0.01120250 -12.8900 0.0600 90.0000
 0 0.01068220 -12.8900 0.0600 90.0000
 0 0.00995220 -12.8900 0.0600 90.0000
 0 0.01194400 -12.8900 0.0600 90.0000
 0 0.00953830 -12.8900 0.0600 90.0000
 0 0.01254820 -12.8900 0.0600 90.0000
 0 0.01001840 -12.8900 0.0600 90.0000
 0 0.01229580 -12.8900 0.0600 90.0000
 0 0.01136140 -12.8900 0.0600 90.0000
 0 0.00926610 -12.8900 0.0600 90.0000
 0 0.01092150 -12.8900 0.0600 90.0000
 0 0.01125380 -12.8900 0.0600 90.0000
 0 0.01139440 -12.8900 0.0600 90.0000
 0 0.00990810 -12.8900 0.0600 90.0000
 0 0.01184110 -12.8900 0.0600 90.0000
 0 0.01027770 -12.8900 0.0600 90.0000
 0 0.01150400 -12.8900 0.0600 90.0000
 0 0.01099140 -12.8900 0.0600 90.0000
 0 0.01062970 -12.8900 0.0600 90.0000
 0 0.01155730 -12.8900 0.0600 90.0000
 0 0.01166800 -12.8900 0.0600 90.0000
 0 0.01058420 -12.8900 0.0600 90.0000
 0 0.01001000 -12.8900 0.0600 90.0000
 0 0.01107940 -12.8900 0.0600 90.0000
 0 0.01202330 -12.8900 0.0600 90.0000
 0 0.01057770 -12.8900 0.0600 90.0000
 0 0.01080210 -12.8900 0.0600 90.0000
 0 0.01110150 -12.8900 0.0600 90.0000
 0 0.01300820 -12.8900 0.0600 90.0000
 0 0.01178670 -12.8900 0.0600 90.0000
 0 0.01020830 -12.8900 0.0600 90.0000
 0 0.01283190 -12.8900 0.0600 90.0000
 0 0.01136300 -12.8900 0.0600 90.0000
 0 0.01142020 -12.8900 0.0600 90.0000
 0 0.01249960 -12.8900 0.0600 90.0000
 0 0.01191770 -12.8900 0.0600 90.0000
 0 0.00976550 -12.8900 0.0600 90.0000
 0 0.01115470 -12.8900 0.0600 90.0000
 0 0.00980790 -12.8900 0.0600 90.0000
 0 0.01101060 -12.8900 0.0600 90.0000
 0 0.01110190 -12.8900 0.0600 90.0000
 0 0.01122820 -12.8900 0.0600 90.0000
 0 0.01196520 -12.8900 0.0600 90.0000
 0 0.01146300 -12.8900 0.0600 90.0000
 0 0.01099580 -12.8900 0.0600 90.0000
 0 0.01172210 -12.8900 0.0600 90.0000
 0 0.01264680 -12.8900 0.0600 90.0000
 0 0.01112680 -12.8900 0.0600 90.0000
 0 0.01319560 -12.8900 0.0600 90.0000
 0 0.01142200 -12.8900 0.0600 90.0000
 0 0.01085370 -12.8900 0.0600 90.0000
 0 0.01183000 -12.8900 0.0600 90.0000
 0 0.00975280 -12.8900 0.0600 90.0000
 0 0.01074880 -12.8900 0.0600 90.0000
 0 0.01117920 -12.8900 0.0600 90.0000
 0 0.01061960 -12.8900 0.0600 90.0000
 0 0.01038210 -12.8900 0.0600 90.0000
 0 0.01058080 -12.8900 0.0600 90.0000
 0 0.01167370 -12.8900 0.0600 90.0000
 0 0.01075050 -12.8900 0.0600 90.0000
 0 0.01225740 -12.8900 0.0600 90.0000
 0 0.01006380 -12.8900 0.0600 90.0000
 0 0.01159010 -12.8900 0.0600 90.0000
 0 0.00929620 -12.8900 0.0600 90.0000
 0 0.01150520 -12.8900 0.0600 90.0000
 0 0.01085350 -12.8900 0.0600 90.0000
 0 0.01067040 -12.8900 0.0600 90.0000
 0 0.02058380 -12.8900 0.0600 90.0000
 0 0.02079230 -12.8900 0.0600 90.0000
 0 0.01187640 -12.8900 0.0600 90.0000
 0 0.00984470 -12.8900 0.0600 90.0000
 0 0.01297600 -12.8900 0.0600 90.0000
 0 0.01103840 -12.8900 0.0600 90.0000
 0 0.01082470 -12.8900 0.0600 90.0000
 0 0.01116970 -12.8900 0.0600 90.0000
 0 0.01045100 -12.8900 0.0600 90.0000
 0 0.01067680 -12.8900 0.0600 90.0000
 0 0.01272510 -12.8900 0.0600 90.0000
 0 0.01109320 -12.8900 0.0600 90.0000
 0 0.00943600 -12.8900 0.0600 90.0000
 0 0.01038150 -12.8900 0.0600 90.0000
 0 0.01012470 -12.8900 0.0600 90.0000
 0 0.01042480 -12.8900 0.0600 90.0000
 0 0.01229380 -12.8900 0.0600 90.0000
 0 0.01711180 -12.8900 0.0600 90.0000
 0 0.01787710 -12.8900 0.0600 90.0000
 0 0.01216770 -12.8900 0.0600 90.0000
 0 0.01026750 -12.8900 0.0600 90.0000
 0 0.01181910 -12.8900 0.0600 90.0000
 0 0.01102490 -12.8900 0.0600 90.0000
 0 0.05440210 -12.8900 0.0600 90.0000
 0 0.01391800 -12.8900 0.0600 90.0000
 0 0.02089960 -12.8900 0.0600 90.0000
 0 0.01158660 -12.8900 0.0600 90.0000
 0 0.01206100 -12.8900 0.0600 90.0000
 0 0.00972280 -12.8900 0.0600 90.0000
 0 0.01177830 -12.8900 0.0600 90.0000
 0 0.01106930 -12.8900 0.0600 90.0000
 0 0.01018710 -12.8900 0.0600 90.0000
 0 0.01048650 -12.8900 0.0600 90.0000
 0 0.01080190 -12.8900 0.0600 90.0000
 0 0.01042360 -12.8900 0.0600 90.0000
 0 0.00937670 -12.8900 0.0600 90.0000
 0 0.01036490 -12.8900 0.0600 90.0000
 0 0.01087160 -12.8900 0.0600 90.0000
 0 0.01075130 -12.8900 0.0600 90.0000
 0 0.00991490 -12.8900 0.0600 90.0000
 0 0.01051400 -12.8900 0.0600 90.0000
 0 0.01035800 -12.8900 0.0600 90.0000
 0 0.01231980 -12.8900 0.0600 90.0000
 0 0.00982930 -12.8900 0.0600 90.0000
 0 0.01176640 -12.8900 0.0600 90.0000
 0 0.01042810 -12.8900 0.0600 90.0000
 0 0.01180420 -12.8900 0.0600 90.0000
 0 0.01229850 -12.8900 0.0600 90.0000
 0 0.01125380 -12.8900 0.0600 90.0000
 0 0.01272400 -12.8900 0.0600 90.0000
 0 0.01116070 -12.8900 0.0600 90.0000
 0 0.01260430 -12.8900 0.0600 90.0000
 0 0.01160000 -12.8900 0.0600 90.0000
 0 0.01106490 -12.8900 0.0600 90.0000
 0 0.01061390 -12.8900 0.0600 90.0000
 0 0.01014700 -12.8900 0.0600 90.0000
 0 0.01232840 -12.8900 0.0600 90.0000
 0 0.01264920 -12.8900 0.0600 90.0000
 0 0.01190800 -12.8900 0.0600 90.0000
 0 0.01189340 -12.8900 0.0600 90.0000
 0 0.01161470 -12.8900 0.0600 90.0000
 0 0.03022560 -12.8900 0.0600 90.0000
 0 0.01362880 -12.8900 0.0600 90.0000
 0 0.01335740 -12.8900 0.0600 90.0000
 0 0.01209020 -12.8900 0.0600 90.0000
 0 0.01093390 -12.8900 0.0600 90.0000
 0 0.01172970 -12.8900 0.0600 90.0000
 0 0.01184390 -12.8900 0.0600 90.0000
 0 0.01031100 -12.8900 0.0600 90.0000
 0 0.01096890 -12.8900 0.0600 90.0000
 0 0.01122760 -12.8900 0.0600 90.0000
 0 0.01168640 -12.8900 0.0600 90.0000
 0 0.00980510 -12.8900 0.0600 90.0000
 0 0.01279840 -12.8900 0.0600 90.0000
 0 0.01071830 -12.8900 0.0600 90.0000
 0 0.01504520 -12.8900 0.0600 90.0000
 0 0.01392130 -12.8900 0.0600 90.0000
 0 0.01151650 -12.8900 0.0600 90.0000
 0 0.01206620 -12.8900 0.0600 90.0000
 0 0.01154090 -12.8900 0.0600 90.0000
 0 0.01260450 -12.8900 0.0600 90.0000
 0 0.01171510 -12.8900 0.0600 90.0000
 0 0.00962300 -12.8900 0.0600 90.0000
 0 0.01079570 -12.8900 0.0600 90.0000
 0 0.01009730 -12.8900 0.0600 90.0000
 0 0.01129760 -12.8900 0.0600 90.0000
 0 0.01221030 -12.8900 0.0600 90.0000
 0 0.01192270 -12.8900 0.0600 90.0000
 0 0.01234500 -12.8900 0.0600 90.0000
 0 0.01151540 -12.8900 0.0600 90.0000
 0 0.01216440 -12.8900 0.0600 90.0000
 0 0.01635500 -12.8900 0.0600 90.0000
 0 0.01227560 -12.8900 0.0600 90.0000
 0 0.01290120 -12.8900 0.0600 90.0000
 0 0.01144190 -12.8900 0.0600 90.0000
 0 0.01363300 -12.8900 0.0600 90.0000
 0 0.01072900 -12.8900 0.0600 90.0000
 0 0.01105840 -12.8900 0.0600 90.0000
 0 0.01707530 -12.8900 0.0600 90.0000
 0 0.01111620 -12.8900 0.0600 90.0000
 0 0.01099670 -12.8900 0.0600 90.0000
 0 0.01299230 -12.8900 0.0600 90.0000
 0 0.01072740 -12.8900 0.0600 90.0000
 0 0.01230350 -12.8900 0.0600 90.0000
 0 0.01191780 -12.8900 0.0600 90.0000
 0 0.01133160 -12.8900 0.0600 90.0000
 0 0.01217600 -12.8900 0.0600 90.0000
 0 0.01062640 -12.8900 0.0600 90.0000
 0 0.01187740 -12.8900 0.0600 90.0000
 0 0.01896690 -12.8900 0.0600 90.0000
 0 0.01345110 -12.8900 0.0600 90.0000
 0 0.01096560 -12.8900 0.0600 90.0000
 0 0.02331750 -12.8900 0.0600 90.0000
 0 0.01176080 -12.8900 0.0600 90.0000
 0 0.01044900 -12.8900 0.0600 90.0000
 0 0.01232620 -12.8900 0.0600 90.0000
 0 0.01071580 -12.8900 0.0600 90.0000
 0 0.01245450 -12.8900 0.0600 90.0000
 0 0.01194090 -12.8900 0.0600 90.0000
 0 0.01038750 -12.8900 0.0600 90.0000
 0 0.01176670 -12.8900 0.0600 90.0000
 0 0.01059480 -12.8900 0.0600 90.0000
 0 0.01261460 -12.8900 0.0600 90.0000
 0 0.01190110 -12.8900 0.0600 90.0000
 0 0.01136290 -12.8900 0.0600 90.0000
 0 0.01272270 -12.8900 0.0600 90.0000
 0 0.01133890 -12.8900 0.0600 90.0000
 0 0.01239180 -12.8900 0.0600 90.0000
 0 0.01194830 -12.8900 0.0600 90.0000
 0 0.01232470 -12.8900 0.0600 90.0000
 0 0.01214170 -12.8900 0.0600 90.0000
 0 0.01252910 -12.8900 0.0600 90.0000
 0 0.01156210 -12.8900 0.0600 90.0000
 0 0.01441990 -12.8900 0.0600 90.0000
 0 0.01704220 -12.8900 0.0600 90.0000
 0 0.01382000 -12.8900 0.0600 90.0000
 0 0.01351920 -12.8900 0.0600 90.0000
 0 0.01092730 -12.8900 0.0600 90.0000
 0 0.01201920 -12.8900 0.0600 90.0000
 0 0.01295070 -12.8900 0.0600 90.0000
 0 0.01062510 -12.8900 0.0600 90.0000
 0 0.01152120 -12.8900 0.0600 90.0000
 0 0.01128010 -12.8900 0.0600 90.0000
 0 0.01369110 -12.8900 0.0600 90.0000
 0 0.01289150 -12.8900 0.0600 90.0000
 0 0.01185330 -12.8900 0.0600 90.0000
 0 0.01104730 -12.8900 0.0600 90.0000
 0 0.01108450 -12.8900 0.0600 90.0000
 0 0.01239270 -12.8900 0.0600 90.0000
 0 0.01157510 -12.8900 0.0600 90.0000
 0 0.01046740 -12.8900 0.0600 90.0000
 0 0.01113670 -12.8900 0.0600 90.0000
 0 0.01036340 -12.8900 0.0600 90.0000
 0 0.01232710 -12.8900 0.0600 90.0000
 0 0.01212550 -12.8900 0.0600 90.0000
 0 0.01271050 -12.8900 0.0600 90.0000
 0 0.01302410 -12.8900 0.0600 90.0000
 0 0.01313550 -12.8900 0.0600 90.0000
 0 0.01389550 -12.8900 0.0600 90.0000
 0 0.03209560 -12.8900 0.0600 90.0000
 0 0.01709830 -12.8900 0.0600 90.0000
 0 0.01685120 -12.8900 0.0600 90.0000
 0 0.01181000 -12.8900 0.0600 90.0000
 0 0.01373900 -12.8900 0.0600 90.0000
 0 0.01658950 -12.8900 0.0600 90.0000
 0 0.01214250 -12.8900 0.0600 90.0000
 0 0.01271140 -12.8900 0.0600 90.0000
 0 0.01226260 -12.8900 0.0600 90.0000
 0 0.01302160 -12.8900 0.0600 90.0000
 0 0.01305210 -12.8900 0.0600 90.0000
 0 0.01144520 -12.8900 0.0600 90.0000
 0 0.01794070 -12.8900 0.0600 90.0000
 0 0.01559870 -12.8900 0.0600 90.0000
 0 0.01145720 -12.8900 0.0600 90.0000
 0 0.01200410 -12.8900 0.0600 90.0000
 0 0.01330330 -12.8900 0.0600 90.0000
 0 0.01146070 -12.8900 0.0600 90.0000
 0 0.01240980 -12.8900 0.0600 90.0000
 0 0.01592890 -12.8900 0.0600 90.0000
 0 0.01190050 -12.8900 0.0600 90.0000
 0 0.01182580 -12.8900 0.0600 90.0000
 0 0.01117600 -12.8900 0.0600 90.0000
 0 0.01105410 -12.8900 0.0600 90.0000
 0 0.01080780 -12.8900 0.0600 90.0000
 0 0.01667890 -12.8900 0.0600 90.0000
 0 0.01021270 -12.8900 0.0600 90.0000
 0 0.01304690 -12.8900 0.0600 90.0000
 0 0.01235840 -12.8900 0.0600 90.0000
 0 0.01153590 -12.8900 0.0600 90.0000
 0 0.01260030 -12.8900 0.0600 90.0000
 0 0.01176910 -12.8900 0.0600 90.0000
 0 0.01299050 -12.8900 0.0600 90.0000
 0 0.01122980 -12.8900 0.0600 90.0000
 0 0.01394770 -12.8900 0.0600 90.0000
 0 0.01305930 -12.8900 0.0600 90.0000
 0 0.01126260 -12.8900 0.0600 90.0000
 0 0.01225360 -12.8900 0.0600 90.0000
 0 0.01206520 -12.8900 0.0600 90.0000
 0 0.01231030 -12.8900 0.0600 90.0000
 0 0.01042060 -12.8900 0.0600 90.0000
 0 0.01336140 -12.8900 0.0600 90.0000
 0 0.01201090 -12.8900 0.0600 90.0000
 0 0.01141460 -12.8900 0.0600 90.0000
 0 0.01314080 -12.8900 0.0600 90.0000
 0 0.01243010 -12.8900 0.0600 90.0000
 0 0.01157090 -12.8900 0.0600 90.0000
 0 0.01151890 -12.8900 0.0600 90.0000
 0 0.01221550 -12.8900 0.0600 90.0000
 0 0.01345200 -12.8900 0.0600 90.0000
 0 0.01155280 -12.8900 0.0600 90.0000
 0 0.01135550 -12.8900 0.0600 90.0000
 0 0.01156110 -12.8900 0.0600 90.0000
 0 0.01048850 -12.8900 0.0600 90.0000
 0 0.01108980 -12.8900 0.0600 90.0000
 0 0.01184430 -12.8900 0.0600 90.0000
 0 0.01093070 -12.8900 0.0600 90.0000
 0 0.01165310 -12.8900 0.0600 90.0000
 0 0.01372490 -12.8900 0.0600 90.0000
 0 0.01090290 -12.8900 0.0600 90.0000
 0 0.01155880 -12.8900 0.0600 90.0000
 0 0.01121970 -12.8900 0.0600 90.0000
 0 0.01098200 -12.8900 0.0600 90.0000
 0 0.01260460 -12.8900 0.0600 90.0000
 0 0.01167280 -12.8900 0.0600 90.0000
 0 0.01069340 -12.8900 0.0600 90.0000
 0 0.01206550 -12.8900 0.0600 90.0000
 0 0.01181190 -12.8900 0.0600 90.0000
 0 0.01373540 -12.8900 0.0600 90.0000
 0 0.01277510 -12.8900 0.0600 90.0000
 0 0.01637670 -12.8900 0.0600 90.0000
 0 0.01290550 -12.8900 0.0600 90.0000
 0 0.01101690 -12.8900 0.0600 90.0000
